id,label,institution_2,department,institution,projects,groups,url,institution_group,n_affiliations,single_affiliation,n_projects,n_groups,n_publications,n_articles,n_chapters,n_books,n_other,groups_names
0000-0003-4137-8790,"Perelló Juan, Maria Antonia",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239088'],https://portalrecerca.csuc.cat/orcid/0000-0003-4137-8790,[],2,Multiple affiliations,2,21,12,12,0,0,0,['Functional and motor gastrointestinal disorders']
0000-0003-4167-8291,"Pons Escoda, Albert","[""Institut d'Investigació Biomèdica de Bellvitge"", 'Repositori de Dades de Recerca']",[],[],[],['/cris/ou/ou240535'],https://portalrecerca.csuc.cat/orcid/0000-0003-4167-8291,[],2,Multiple affiliations,2,21,21,21,0,0,0,['Neuro-Oncology Unit']
0000-0003-4200-8062,"Testa, Giulia",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0003-4200-8062,[],2,Multiple affiliations,2,2,18,18,0,0,0,[]
0000-0003-4205-1781,"Carrera Salinas, Anna",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239618'],https://portalrecerca.csuc.cat/orcid/0000-0003-4205-1781,[],2,Multiple affiliations,2,21,10,10,0,0,0,['Epidemiology of bacterial infections. Investigation of the pathogenesis and molecular basis of antimicrobial resistance']
0000-0003-4230-7089,"Argerich Bergadà, Josep",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239291'],https://portalrecerca.csuc.cat/orcid/0000-0003-4230-7089,[],2,Multiple affiliations,2,21,6,6,0,0,0,['Neuropharmacology and pain']
0000-0003-4239-723X,"Fernandez Muñoz, Angel Esteve","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],['/cris/project/pj5010981'],['/cris/ou/ou240924'],https://portalrecerca.csuc.cat/orcid/0000-0003-4239-723X,['UB'],6,Multiple affiliations,27,21,311,311,0,0,0,['Tobacco Control Research Group']
0000-0003-4284-2620,"Calvo Malvar, Nahum",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240645'],https://portalrecerca.csuc.cat/orcid/0000-0003-4284-2620,[],2,Multiple affiliations,2,21,9,9,0,0,0,['Image diagnosis and nuclear medicine']
0000-0003-4342-0286,"Gama Perez, Pau",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239877'],https://portalrecerca.csuc.cat/orcid/0000-0003-4342-0286,[],2,Multiple affiliations,2,21,8,8,0,0,0,"['Nutrition, metabolism and Gene Therapy']"
0000-0003-4357-834X,"Cardona Caballero, Gemma",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240600'],https://portalrecerca.csuc.cat/orcid/0000-0003-4357-834X,[],2,Multiple affiliations,2,21,4,4,0,0,0,['Cognition and Brain Plasticity']
0000-0003-4404-194X,"Rizzo, Arianna",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239291'],https://portalrecerca.csuc.cat/orcid/0000-0003-4404-194X,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Neuropharmacology and pain']
0000-0003-4427-7581,"Pérez Maraver, Manuel","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou239313'],https://portalrecerca.csuc.cat/orcid/0000-0003-4427-7581,['UB'],6,Multiple affiliations,2,21,19,19,0,0,0,"['Diabetes, Nutrition and endocrinological diseases']"
0000-0003-4427-9384,"Rocamora Blanch, Gemma",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239651'],https://portalrecerca.csuc.cat/orcid/0000-0003-4427-9384,[],2,Multiple affiliations,2,21,8,8,0,0,0,"['Systemic, Vascular Diseases and Ageing']"
0000-0003-4453-4939,"Agüera Imbernon, Zaida Palmira","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Infermeria de Salut Pública, Salut Mental i Maternoinfantil""]",['UB'],"['/cris/project/pj4997041', '/cris/project/pj4985502']","['/sgr/2021SGR1083', '/cris/ou/ou240795']",https://portalrecerca.csuc.cat/orcid/0000-0003-4453-4939,['UB'],6,Multiple affiliations,54,41,102,102,0,0,0,"['', 'Psychoneurobiology of Eating and Addictive Behaviours']"
0000-0003-4523-1649,"Real Barrero, Eva",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239385'],https://portalrecerca.csuc.cat/orcid/0000-0003-4523-1649,[],2,Multiple affiliations,2,21,65,65,0,0,0,['Psychiatry and Mental Health']
0000-0003-4542-6665,"Ruiz Cerulla, Alexandra",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240870'],https://portalrecerca.csuc.cat/orcid/0000-0003-4542-6665,[],2,Multiple affiliations,2,21,16,16,0,0,0,['Digestive tract pathology']
0000-0003-4556-6414,"Muñoz Villanueva, Jesus",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239477'],https://portalrecerca.csuc.cat/orcid/0000-0003-4556-6414,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Infections and Cancer']
0000-0003-4563-7411,"Guanter Peris, Lourdes",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240926'],https://portalrecerca.csuc.cat/orcid/0000-0003-4563-7411,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Research & Knowledge on Palliative Care Group (GRICOPAL)']
0000-0003-4574-6597,"Soriano Mas, Carles","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Psicologia Social i Psicologia Quantitativa'],['UB'],['/cris/project/pj4971679'],['/cris/ou/ou239385'],https://portalrecerca.csuc.cat/orcid/0000-0003-4574-6597,['UB'],6,Multiple affiliations,27,21,186,186,0,0,0,['Psychiatry and Mental Health']
0000-0003-4576-1308,"Antoli Gil, Arnau",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239651'],https://portalrecerca.csuc.cat/orcid/0000-0003-4576-1308,[],2,Multiple affiliations,2,21,10,10,0,0,0,"['Systemic, Vascular Diseases and Ageing']"
0000-0003-4579-5452,"Larriba Bartolome, Sara",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238810'],https://portalrecerca.csuc.cat/orcid/0000-0003-4579-5452,[],2,Multiple affiliations,2,21,34,30,4,0,0,['Human Molecular Genetics']
0000-0003-4606-810X,"Ruiz Carrasco, Francisco Javier",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239477'],https://portalrecerca.csuc.cat/orcid/0000-0003-4606-810X,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Infections and Cancer']
0000-0003-4646-3513,"Obón Santacana, Mireia","[""Institut d'Investigació Biomèdica de Bellvitge"", 'Repositori de Dades de Recerca']",[],[],[],['/cris/ou/ou241017'],https://portalrecerca.csuc.cat/orcid/0000-0003-4646-3513,[],2,Multiple affiliations,2,21,55,55,0,0,0,['Colorectal Cancer']
0000-0003-4652-0100,"Binefa i Rodríguez, Gemma","[""Institut d'Investigació Biomèdica de Bellvitge"", 'Repositori de Dades de Recerca']",[],[],[],['/cris/ou/ou240798'],https://portalrecerca.csuc.cat/orcid/0000-0003-4652-0100,[],2,Multiple affiliations,2,21,39,39,0,0,0,['Early Detection of Cancer']
0000-0003-4679-2771,"Serrano Piñol, Teresa","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Patologia i Terapèutica Experimental'],['UB'],[],['/cris/ou/ou239748'],https://portalrecerca.csuc.cat/orcid/0000-0003-4679-2771,['UB'],6,Multiple affiliations,2,21,65,65,0,0,0,['TGF-beta and cancer']
0000-0003-4711-7225,"Martinez Herraez, Carolina",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239309'],https://portalrecerca.csuc.cat/orcid/0000-0003-4711-7225,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Metabolism and Cancer']
0000-0003-4730-9913,"de Miquel Miquel, Maria Àngels",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240645'],https://portalrecerca.csuc.cat/orcid/0000-0003-4730-9913,[],2,Multiple affiliations,2,21,21,21,0,0,0,['Image diagnosis and nuclear medicine']
0000-0003-4739-2243,"Ceron Madrigal, Julian",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239735'],https://portalrecerca.csuc.cat/orcid/0000-0003-4739-2243,[],2,Multiple affiliations,2,21,29,29,0,0,0,['Modeling human diseases in C. elegans']
0000-0003-4741-7885,"Mercadal Vilchez, Santiago",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240735'],https://portalrecerca.csuc.cat/orcid/0000-0003-4741-7885,[],2,Multiple affiliations,2,21,60,60,0,0,0,['Hematopoyetic and lymphoid tumors']
0000-0003-4762-6986,"Mallen Bareas, Adrian",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239583'],https://portalrecerca.csuc.cat/orcid/0000-0003-4762-6986,[],2,Multiple affiliations,2,21,8,8,0,0,0,['Nephrology and renal transplantation']
0000-0003-4778-2874,"Soares de Aguiar, Gisele Priscila",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239867'],https://portalrecerca.csuc.cat/orcid/0000-0003-4778-2874,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Neurodevelopmental Disorders']
0000-0003-4823-6613,"Pardo Cea, Miguel Angel",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239461'],https://portalrecerca.csuc.cat/orcid/0000-0003-4823-6613,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Breast cancer']
0000-0003-4858-9566,"Yun Viladomat, Sergi",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239637'],https://portalrecerca.csuc.cat/orcid/0000-0003-4858-9566,[],2,Multiple affiliations,2,21,27,27,0,0,0,['Cardiovascular Diseases Research Group (BIO-HEART)']
0000-0003-4877-4032,"Marin Montes, Raul",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239243'],https://portalrecerca.csuc.cat/orcid/0000-0003-4877-4032,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Preclinical and experimental research in thoracic tumors (PReTT)']
0000-0003-4925-8865,"Rodríguez Barrueco, Ruth","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Patologia i Terapèutica Experimental'],['UB'],"['/cris/project/pj4971835', '/cris/project/pj5008029', '/cris/project/pj5005275', '/cris/project/pj4988035']","['/sgr/2021SGR1098', '/cris/ou/ou239798']",https://portalrecerca.csuc.cat/orcid/0000-0003-4925-8865,['UB'],6,Multiple affiliations,108,41,9,9,0,0,0,"['', 'Gynecologic Cancer Group']"
0000-0003-4963-7312,"Xicoy Espaulella, Efren",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240249'],https://portalrecerca.csuc.cat/orcid/0000-0003-4963-7312,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Physiology and pathology of the functional relationship between glia and neurons']
0000-0003-4964-7393,"Machahua Huamani, Carlos",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou241016'],https://portalrecerca.csuc.cat/orcid/0000-0003-4964-7393,[],2,Multiple affiliations,2,21,8,8,0,0,0,['Pneumology']
0000-0003-4987-1117,"Bartel Arensburg, Ricardo",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239142'],https://portalrecerca.csuc.cat/orcid/0000-0003-4987-1117,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Head and neck diseases']
0009-0001-6756-8712,"Ratia Garcia, Miriam",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240735'],https://portalrecerca.csuc.cat/orcid/0009-0001-6756-8712,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Hematopoyetic and lymphoid tumors']
0009-0003-0034-2270,"Vidal Montal, Paola",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240577'],https://portalrecerca.csuc.cat/orcid/0009-0003-0034-2270,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Synovial inflammation and bone metabolism']
0009-0003-1612-0170,"Flores Garcia, Montse",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239291'],https://portalrecerca.csuc.cat/orcid/0009-0003-1612-0170,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Neuropharmacology and pain']
0009-0004-1557-7256,"Kara, Meriem",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240735'],https://portalrecerca.csuc.cat/orcid/0009-0004-1557-7256,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Hematopoyetic and lymphoid tumors']
0009-0004-5709-2740,"Ribes Llario, Carmina",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239217'],https://portalrecerca.csuc.cat/orcid/0009-0004-5709-2740,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Perisurgical physiopathology and pain']
0009-0006-2269-5490,"Vecino Perez, Marta",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238810'],https://portalrecerca.csuc.cat/orcid/0009-0006-2269-5490,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Human Molecular Genetics']
0009-0007-8684-2434,"Sierra Fortuny, Angels",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239651'],https://portalrecerca.csuc.cat/orcid/0009-0007-8684-2434,[],2,Multiple affiliations,2,21,0,0,0,0,0,"['Systemic, Vascular Diseases and Ageing']"
0009-0008-6330-1376,"Marco Cazcarra, Carla",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238794'],https://portalrecerca.csuc.cat/orcid/0009-0008-6330-1376,[],2,Multiple affiliations,2,21,7,7,0,0,0,['Neurologic Diseases and Neurogenetics']
0009-0008-9741-8476,"Ruiz Romeo, Marina",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238922'],https://portalrecerca.csuc.cat/orcid/0009-0008-9741-8476,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Psycho-oncology and Digital Health (PSODIG)']
0000-0001-5006-2523,"Martín Belmonte, Alejandro",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239291'],https://portalrecerca.csuc.cat/orcid/0000-0001-5006-2523,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Neuropharmacology and pain']
0000-0001-5035-9212,"Domínguez Rubio, Raúl",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238794'],https://portalrecerca.csuc.cat/orcid/0000-0001-5035-9212,[],2,Multiple affiliations,2,21,15,15,0,0,0,['Neurologic Diseases and Neurogenetics']
0000-0001-5044-4468,"Prat Pedrola, Ester","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Fisiològiques'],['UB'],[],['/cris/ou/ou238810'],https://portalrecerca.csuc.cat/orcid/0000-0001-5044-4468,['UB'],6,Multiple affiliations,2,21,10,10,0,0,0,['Human Molecular Genetics']
0000-0001-5058-1753,"Azuara García, Daniel",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0001-5058-1753,[],2,Multiple affiliations,2,2,23,23,0,0,0,[]
0000-0001-5073-9573,"Enriquez Mestre, Marta",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240924'],https://portalrecerca.csuc.cat/orcid/0000-0001-5073-9573,[],2,Multiple affiliations,2,21,6,6,0,0,0,['Tobacco Control Research Group']
0000-0001-5115-6628,"Vilariño Quintela, Noelia",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239243'],https://portalrecerca.csuc.cat/orcid/0000-0001-5115-6628,[],2,Multiple affiliations,2,21,13,13,0,0,0,['Preclinical and experimental research in thoracic tumors (PReTT)']
0000-0001-5159-9592,"Varela Perea, Cristian",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239583'],https://portalrecerca.csuc.cat/orcid/0000-0001-5159-9592,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Nephrology and renal transplantation']
0000-0001-5164-0006,"Villanueva Garatachea, Alberto",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238855'],https://portalrecerca.csuc.cat/orcid/0000-0001-5164-0006,[],2,Multiple affiliations,2,21,134,134,0,0,0,['Tumor and stromal chemoresistance']
0000-0001-5178-4034,"Chicon Bosch, Mariona",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240955'],https://portalrecerca.csuc.cat/orcid/0000-0001-5178-4034,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Sarcoma research group']
0000-0001-5192-2767,"Narvaez Seixa, Maite",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240924'],https://portalrecerca.csuc.cat/orcid/0000-0001-5192-2767,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Tobacco Control Research Group']
0000-0001-5228-7769,"Travier, Noémie",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240798'],https://portalrecerca.csuc.cat/orcid/0000-0001-5228-7769,[],2,Multiple affiliations,2,21,75,75,0,0,0,['Early Detection of Cancer']
0000-0001-5235-7026,"Moragas Rimblas, Laura",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240795'],https://portalrecerca.csuc.cat/orcid/0000-0001-5235-7026,[],2,Multiple affiliations,2,21,91,91,0,0,0,['Psychoneurobiology of Eating and Addictive Behaviours']
0000-0001-5256-0163,"Duell, Eric Jeffrey",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou241017'],https://portalrecerca.csuc.cat/orcid/0000-0001-5256-0163,[],2,Multiple affiliations,2,21,173,173,0,0,0,['Colorectal Cancer']
0000-0001-5269-2457,"Farrero Muñoz, Eva",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou241016'],https://portalrecerca.csuc.cat/orcid/0000-0001-5269-2457,[],2,Multiple affiliations,2,21,39,39,0,0,0,['Pneumology']
0000-0001-5284-4481,"Cosialls Castel, Ana Mª","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Infermeria Fonamental i Medicoquirúrgica""]",['UB'],"['/cris/project/pj4988353', '/cris/project/pj4977025', '/cris/project/pj4969612', '/cris/project/pj4987169']","['/cris/ou/ou239702', '/sgr/2021SGR0368']",https://portalrecerca.csuc.cat/orcid/0000-0001-5284-4481,['UB'],6,Multiple affiliations,108,41,26,26,0,0,0,"['Apoptosis and Cancer', '']"
0000-0001-5299-3065,"Souto Sampera, Arnau",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238922'],https://portalrecerca.csuc.cat/orcid/0000-0001-5299-3065,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Psycho-oncology and Digital Health (PSODIG)']
0000-0001-5301-4236,"Freixa Pamias, Roman",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0001-5301-4236,[],2,Multiple affiliations,2,2,1,1,0,0,0,[]
0000-0001-5329-9649,"Morey Cortes, Francisca",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239477'],https://portalrecerca.csuc.cat/orcid/0000-0001-5329-9649,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Infections and Cancer']
0000-0001-5352-8130,"Oliva Bernal, Marc",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239142'],https://portalrecerca.csuc.cat/orcid/0000-0001-5352-8130,[],2,Multiple affiliations,2,21,14,14,0,0,0,['Head and neck diseases']
0000-0001-5355-4136,"Ramon Torrell, Jose Maria","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],"['/cris/project/pj5014796', '/cris/project/pj5011299']",['/cris/ou/ou240495'],https://portalrecerca.csuc.cat/orcid/0000-0001-5355-4136,['UB'],6,Multiple affiliations,54,21,49,49,0,0,0,['Clinical Prevention']
0000-0001-5371-3379,"Serrano Carro, Beatriz",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239477'],https://portalrecerca.csuc.cat/orcid/0000-0001-5371-3379,[],2,Multiple affiliations,2,21,11,11,0,0,0,['Infections and Cancer']
0000-0001-5373-3310,"Rodríguez Aguilar, Ester",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239171'],https://portalrecerca.csuc.cat/orcid/0000-0001-5373-3310,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Stem Cell Potency']
0000-0001-5438-6154,"Barrios Cormenzanza, Oriana Carolina",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240870'],https://portalrecerca.csuc.cat/orcid/0000-0001-5438-6154,[],2,Multiple affiliations,2,21,4,4,0,0,0,['Digestive tract pathology']
0000-0001-5511-074X,"Rigo Bonnin, Raül",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239256'],https://portalrecerca.csuc.cat/orcid/0000-0001-5511-074X,[],2,Multiple affiliations,2,21,60,60,0,0,0,['Difficult to Treat Infections and Antimicrobians Use']
0000-0001-5542-7878,"Oriol Bermúdez, Isabel",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240102'],https://portalrecerca.csuc.cat/orcid/0000-0001-5542-7878,[],2,Multiple affiliations,2,21,17,17,0,0,0,['Infections of the Respiratory Tract and in Immunocompromised Patients']
